,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
24865,ISR,Asia,Israel,2020-10-21,307569.0,1172.0,1189.571,2323.0,25.0,29.429,35534.347,135.405,137.435,268.383,2.888,3.4,0.55,,,,,,,,,43454.0,4569548.0,527.933,5.02,34681.0,4.007,0.034,29.2,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24866,ISR,Asia,Israel,2020-10-22,308601.0,1032.0,1106.714,2352.0,29.0,29.143,35653.577,119.23,127.862,271.733,3.35,3.367,0.54,,,,,,,,,35305.0,4604853.0,532.012,4.079,34346.0,3.968,0.032,31.0,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24867,ISR,Asia,Israel,2020-10-23,309450.0,849.0,1013.714,2378.0,26.0,28.0,35751.665,98.087,117.117,274.737,3.004,3.235,0.54,,,,,,,,,30511.0,4635364.0,535.537,3.525,33742.0,3.898,0.03,33.3,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24868,ISR,Asia,Israel,2020-10-24,309696.0,246.0,990.143,2405.0,27.0,27.286,35780.086,28.421,114.394,277.857,3.119,3.152,0.54,,,,,,,,,6661.0,4642025.0,536.307,0.77,32551.0,3.761,0.03,32.9,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24869,ISR,Asia,Israel,2020-10-25,310303.0,607.0,945.143,2440.0,35.0,27.571,35850.214,70.128,109.195,281.9,4.044,3.185,0.56,,,,,,,,,21807.0,4663832.0,538.826,2.519,31734.0,3.666,0.03,33.6,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24870,ISR,Asia,Israel,2020-10-26,311187.0,884.0,854.714,2468.0,28.0,27.143,35952.345,102.131,98.748,285.135,3.235,3.136,0.58,,,,,,,,,41012.0,4704844.0,543.564,4.738,31613.0,3.652,0.027,37.0,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24871,ISR,Asia,Israel,2020-10-27,312074.0,887.0,811.0,2496.0,28.0,28.286,36054.823,102.478,93.697,288.37,3.235,3.268,0.6,,,,,,,,,41724.0,4746568.0,548.385,4.82,31496.0,3.639,0.026,38.8,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24872,ISR,Asia,Israel,2020-10-28,312797.0,723.0,746.857,2506.0,10.0,26.143,36138.353,83.53,86.287,289.526,1.155,3.02,0.62,,,,,,,,,35097.0,4781665.0,552.44,4.055,30302.0,3.501,0.025,40.6,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24873,ISR,Asia,Israel,2020-10-29,313441.0,644.0,691.429,2525.0,19.0,24.714,36212.757,74.403,79.883,291.721,2.195,2.855,0.63,,,,,,,,,37604.0,4819269.0,556.784,4.345,30631.0,3.539,0.023,44.3,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24874,ISR,Asia,Israel,2020-10-30,314121.0,680.0,667.286,2536.0,11.0,22.571,36291.319,78.562,77.093,292.992,1.271,2.608,0.64,,,,,,,,,32646.0,4851915.0,560.556,3.772,30936.0,3.574,0.022,46.4,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24875,ISR,Asia,Israel,2020-10-31,314349.0,228.0,664.714,2561.0,25.0,22.286,36317.661,26.342,76.796,295.88,2.888,2.575,0.66,,,,,,,,,8028.0,4859943.0,561.483,0.927,31131.0,3.597,0.021,46.8,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24876,ISR,Asia,Israel,2020-11-01,315007.0,658.0,672.0,2580.0,19.0,20.0,36393.681,76.021,77.638,298.075,2.195,2.311,0.7,,,,,,,,,22641.0,4882584.0,564.099,2.616,31250.0,3.61,0.022,46.5,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24877,ISR,Asia,Israel,2020-11-02,315795.0,788.0,658.286,2596.0,16.0,18.286,36484.721,91.04,76.054,299.923,1.849,2.113,0.73,,,,,,,,,35814.0,4918398.0,568.237,4.138,30508.0,3.525,0.022,46.3,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24878,ISR,Asia,Israel,2020-11-03,316641.0,846.0,652.429,2622.0,26.0,18.0,36582.462,97.741,75.377,302.927,3.004,2.08,0.76,,,,,,,,,41558.0,4959956.0,573.038,4.801,30484.0,3.522,0.021,46.7,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24879,ISR,Asia,Israel,2020-11-04,317410.0,769.0,659.0,2639.0,17.0,19.0,36671.307,88.845,76.136,304.891,1.964,2.195,0.77,,,,,,,,,39793.0,4999749.0,577.636,4.597,31155.0,3.599,0.021,47.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24880,ISR,Asia,Israel,2020-11-05,317980.0,570.0,648.429,2652.0,13.0,18.143,36737.161,65.854,74.915,306.393,1.502,2.096,0.78,,,,,,,,,35369.0,5035118.0,581.722,4.086,30836.0,3.563,0.021,47.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24881,ISR,Asia,Israel,2020-11-06,318671.0,691.0,650.0,2668.0,16.0,18.857,36816.994,79.833,75.096,308.242,1.849,2.179,0.79,,,,,,,,,31589.0,5066707.0,585.371,3.65,30685.0,3.545,0.021,47.2,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24882,ISR,Asia,Israel,2020-11-07,318883.0,212.0,647.714,2676.0,8.0,16.429,36841.487,24.493,74.832,309.166,0.924,1.898,0.81,,,,,,,,,8344.0,5075051.0,586.336,0.964,30730.0,3.55,0.021,47.4,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24883,ISR,Asia,Israel,2020-11-08,319417.0,534.0,630.0,2683.0,7.0,14.714,36903.181,61.695,72.786,309.975,0.809,1.7,0.84,,,,,,,,,22114.0,5097165.0,588.89,2.555,30654.0,3.542,0.021,48.7,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24884,ISR,Asia,Israel,2020-11-09,320136.0,719.0,620.143,2689.0,6.0,13.286,36986.25,83.068,71.647,310.668,0.693,1.535,0.88,,,,,,,,,35226.0,5132391.0,592.96,4.07,30570.0,3.532,0.02,49.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24885,ISR,Asia,Israel,2020-11-10,320811.0,675.0,595.714,2699.0,10.0,11.0,37064.234,77.985,68.825,311.823,1.155,1.271,0.91,,,,,,,,,41655.0,5174046.0,597.773,4.813,30584.0,3.533,0.019,51.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24886,ISR,Asia,Israel,2020-11-11,321574.0,763.0,594.857,2706.0,7.0,9.571,37152.386,88.152,68.726,312.632,0.809,1.106,0.93,,,,,,,,,40486.0,5214532.0,602.45,4.677,30683.0,3.545,0.019,51.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24887,ISR,Asia,Israel,2020-11-12,322410.0,836.0,632.857,2718.0,12.0,9.429,37248.971,96.586,73.116,314.018,1.386,1.089,0.95,,,,,,,,,40338.0,5254870.0,607.111,4.66,31393.0,3.627,0.02,49.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24888,ISR,Asia,Israel,2020-11-13,323171.0,761.0,642.857,2723.0,5.0,7.857,37336.892,87.921,74.271,314.596,0.578,0.908,0.96,,,,,,,,,35792.0,5290662.0,611.246,4.135,31994.0,3.696,0.02,49.8,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24889,ISR,Asia,Israel,2020-11-14,323463.0,292.0,654.286,2735.0,12.0,8.429,37370.628,33.736,75.592,315.983,1.386,0.974,0.97,,,,,,,,,12933.0,5303595.0,612.74,1.494,32649.0,3.772,0.02,49.9,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24890,ISR,Asia,Israel,2020-11-15,324088.0,625.0,667.286,2744.0,9.0,8.714,37442.836,72.208,77.093,317.022,1.04,1.007,0.99,,,,,,,,,23801.0,5327396.0,615.49,2.75,32890.0,3.8,0.02,49.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24891,ISR,Asia,Israel,2020-11-16,324961.0,873.0,689.286,2751.0,7.0,8.857,37543.696,100.86,79.635,317.831,0.809,1.023,1.03,,,,,,,,,49239.0,5376635.0,621.178,5.689,34892.0,4.031,0.02,50.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24892,ISR,Asia,Israel,2020-11-17,325790.0,829.0,711.286,2763.0,12.0,9.143,37639.473,95.777,82.177,319.217,1.386,1.056,1.04,,,,,,,,,56768.0,5433403.0,627.737,6.559,37051.0,4.281,0.019,52.1,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24893,ISR,Asia,Israel,2020-11-18,326585.0,795.0,715.857,2770.0,7.0,9.143,37731.321,91.849,82.705,320.026,0.809,1.056,1.05,,,,,,,,,46686.0,5480089.0,633.131,5.394,37937.0,4.383,0.019,53.0,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24894,ISR,Asia,Israel,2020-11-19,327355.0,770.0,706.429,2778.0,8.0,8.571,37820.282,88.96,81.616,320.95,0.924,0.99,1.06,,,,,,,,,56265.0,5536354.0,639.631,6.5,40212.0,4.646,0.018,56.9,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24895,ISR,Asia,Israel,2020-11-20,328129.0,774.0,708.286,2784.0,6.0,8.714,37909.704,89.422,81.83,321.644,0.693,1.007,1.07,,,,,,,,,44099.0,5580453.0,644.726,5.095,41399.0,4.783,0.017,58.4,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24896,ISR,Asia,Israel,2020-11-21,328551.0,422.0,726.857,2796.0,12.0,8.714,37958.459,48.755,83.976,323.03,1.386,1.007,1.08,,,,,,,,,15893.0,5596346.0,646.562,1.836,41822.0,4.832,0.017,57.5,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24897,ISR,Asia,Israel,2020-11-22,329316.0,765.0,746.857,2813.0,17.0,9.857,38046.842,88.383,86.287,324.994,1.964,1.139,1.1,,,,,,,,,35011.0,5631357.0,650.607,4.045,43423.0,5.017,0.017,58.1,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24898,ISR,Asia,Israel,2020-11-23,330275.0,959.0,759.143,2820.0,7.0,9.857,38157.638,110.796,87.706,325.803,0.809,1.139,1.13,,,,,,,,,53670.0,5685027.0,656.808,6.201,44056.0,5.09,0.017,58.0,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24899,ISR,Asia,Israel,2020-11-24,331132.0,857.0,763.143,2826.0,6.0,9.0,38256.65,99.012,88.168,326.496,0.693,1.04,1.15,,,,,,,,,60000.0,5745027.0,663.74,6.932,44518.0,5.143,0.017,58.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24900,ISR,Asia,Israel,2020-11-25,332211.0,1079.0,803.714,2831.0,5.0,8.714,38381.31,124.66,92.855,327.074,0.578,1.007,1.17,,,,,,,,,61037.0,5806064.0,670.792,7.052,46568.0,5.38,0.017,57.9,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24901,ISR,Asia,Israel,2020-11-26,333296.0,1085.0,848.714,2840.0,9.0,8.857,38506.663,125.353,98.054,328.114,1.04,1.023,1.18,,,,,,,,,54563.0,5860627.0,677.095,6.304,46325.0,5.352,0.018,54.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24902,ISR,Asia,Israel,2020-11-27,334328.0,1032.0,885.571,2846.0,6.0,8.857,38625.893,119.23,102.313,328.807,0.693,1.023,1.18,,,,,,,,,48852.0,5909479.0,682.739,5.644,47004.0,5.431,0.019,53.1,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24903,ISR,Asia,Israel,2020-11-28,334908.0,580.0,908.143,2856.0,10.0,8.571,38692.902,67.009,104.92,329.962,1.155,0.99,1.17,,,,,,,,,17528.0,5927007.0,684.764,2.025,47237.0,5.457,0.019,52.0,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24904,ISR,Asia,Israel,2020-11-29,335933.0,1025.0,945.286,2864.0,8.0,7.286,38811.323,118.421,109.212,330.886,0.924,0.842,1.19,,,,,,,,,40458.0,5967465.0,689.439,4.674,48015.0,5.547,0.02,50.8,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24905,ISR,Asia,Israel,2020-11-30,337191.0,1258.0,988.0,2872.0,8.0,7.429,38956.664,145.34,114.147,331.811,0.924,0.858,1.21,,,,,,,,,58846.0,6026311.0,696.237,6.799,48755.0,5.633,0.02,49.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24906,ISR,Asia,Israel,2020-12-01,338389.0,1198.0,1036.714,2882.0,10.0,8.0,39095.072,138.408,119.775,332.966,1.155,0.924,1.22,,,,,,,,,65292.0,6091603.0,703.781,7.543,49511.0,5.72,0.021,47.8,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24907,ISR,Asia,Israel,2020-12-02,339968.0,1579.0,1108.143,2886.0,4.0,7.857,39277.499,182.426,128.027,333.428,0.462,0.908,1.22,,,,,,,,,72829.0,6164432.0,712.195,8.414,51195.0,5.915,0.022,46.2,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24908,ISR,Asia,Israel,2020-12-03,341406.0,1438.0,1158.571,2895.0,9.0,7.857,39443.635,166.136,133.853,334.468,1.04,0.908,1.2,,,,,,,,,65489.0,6229921.0,719.761,7.566,52756.0,6.095,0.022,45.5,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24909,ISR,Asia,Israel,2020-12-04,342101.0,695.0,1110.429,2896.0,1.0,7.143,39523.93,80.295,128.291,334.583,0.116,0.825,1.18,,,,,,,,,61636.0,6291557.0,726.882,7.121,54583.0,6.306,0.02,49.2,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24910,ISR,Asia,Israel,2020-12-05,343826.0,1725.0,1274.0,2909.0,13.0,7.571,39723.225,199.294,147.189,336.085,1.502,0.875,,,,,,,,,,25869.0,6317426.0,729.871,2.989,55774.0,6.444,0.023,43.8,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24911,ISR,Asia,Israel,2020-12-06,344906.0,1080.0,1281.857,2917.0,8.0,7.571,39848.0,124.776,148.097,337.01,0.924,0.875,,,,,,,,,,42917.0,6360343.0,734.829,4.958,56125.0,6.484,0.023,43.8,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24912,ISR,Asia,Israel,2020-12-07,346797.0,1891.0,1372.286,2924.0,7.0,7.429,40066.473,218.473,158.544,337.818,0.809,0.858,,,,,,,,,,67661.0,6428004.0,742.646,7.817,57385.0,6.63,0.024,41.8,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24913,ISR,Asia,Israel,2020-12-08,348285.0,1488.0,1413.714,2932.0,8.0,7.143,40238.386,171.913,163.331,338.743,0.924,0.825,,,,,,,,,,70478.0,6498482.0,750.789,8.143,58126.0,6.715,0.024,41.1,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24914,ISR,Asia,Israel,2020-12-09,350271.0,1986.0,1471.857,2934.0,2.0,6.857,40467.834,229.448,170.048,338.974,0.231,0.792,,,,,,,,,,75459.0,6573941.0,759.507,8.718,58501.0,6.759,0.025,39.7,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24915,ISR,Asia,Israel,2020-12-10,352397.0,2126.0,1570.143,2961.0,27.0,9.429,40713.457,245.623,181.403,342.093,3.119,1.089,,,,,,,,,,77812.0,6651753.0,768.497,8.99,60262.0,6.962,0.026,38.4,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24916,ISR,Asia,Israel,2020-12-11,353269.0,872.0,1595.429,2969.0,8.0,10.429,40814.202,100.745,184.325,343.017,0.924,1.205,,,,,,,,,,77208.0,6728961.0,777.417,8.92,62486.0,7.219,0.026,39.2,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24917,ISR,Asia,Israel,2020-12-12,355786.0,2517.0,1708.571,2983.0,14.0,10.571,41104.999,290.796,197.396,344.635,1.617,1.221,,,,,,,,,,44855.0,6773816.0,782.599,5.182,65199.0,7.533,0.026,38.2,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24918,ISR,Asia,Israel,2020-12-13,357176.0,1390.0,1752.857,2999.0,16.0,11.714,41265.589,160.591,202.513,346.483,1.849,1.353,,,,,,,,,,51462.0,6825278.0,788.544,5.946,66419.0,7.674,0.026,37.9,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24919,ISR,Asia,Israel,2020-12-14,359506.0,2330.0,1815.571,3004.0,5.0,11.429,41534.781,269.192,209.758,347.061,0.578,1.32,,,,,,,,,,73687.0,6898965.0,797.058,8.513,67280.0,7.773,0.027,37.1,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24920,ISR,Asia,Israel,2020-12-15,360630.0,1124.0,1763.571,3014.0,10.0,11.714,41664.64,129.859,203.751,348.216,1.155,1.353,,,,,,,,,,83953.0,6982918.0,806.757,9.699,69205.0,7.995,0.025,39.2,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24921,ISR,Asia,Israel,2020-12-16,365042.0,4412.0,2110.143,3034.0,20.0,14.286,42174.371,509.731,243.791,350.527,2.311,1.65,,,,,,,,,,84125.0,7067043.0,816.476,9.719,70443.0,8.138,0.03,33.4,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24922,ISR,Asia,Israel,2020-12-17,367975.0,2933.0,2225.429,3050.0,16.0,12.714,42513.229,338.858,257.11,352.375,1.849,1.469,,,,,,,,,,80665.0,7147708.0,825.796,9.319,70851.0,8.186,0.031,31.8,tests performed,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24923,ISR,Asia,Israel,2020-12-18,370152.0,2177.0,2411.857,3057.0,7.0,12.571,42764.745,251.515,278.649,353.184,0.809,1.452,,,,,,,,,,,,,,,,,,,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24924,ISR,Asia,Israel,2020-12-19,372886.0,2734.0,2442.857,3074.0,17.0,13.0,43080.612,315.867,282.23,355.148,1.964,1.502,,,,,,,,,,,,,,,,,,,,,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24925,ISR,Asia,Israel,2020-12-20,374760.0,1874.0,2512.0,3099.0,25.0,14.286,43297.12,216.509,290.219,358.037,2.888,1.65,,,,,,,,,,,,,,,,,,,7700.0,0.09,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24926,ISR,Asia,Israel,2020-12-21,378259.0,3499.0,2679.0,3111.0,12.0,15.286,43701.37,404.25,309.513,359.423,1.386,1.766,,,,,,,,,,,,,,,,,,,31400.0,0.36,74.07,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24927,ISR,Asia,Israel,2020-12-22,382487.0,4228.0,3122.429,3136.0,25.0,17.429,44189.843,488.473,360.743,362.311,2.888,2.014,,,,,,,,,,,,,,,,,,,74000.0,0.85,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24928,ISR,Asia,Israel,2020-12-23,385022.0,2535.0,2854.286,3150.0,14.0,16.571,44482.719,292.876,329.764,363.929,1.617,1.915,,,,,,,,,,,,,,,,,,,134500.0,1.55,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24929,ISR,Asia,Israel,2020-12-24,389678.0,4656.0,3100.429,3171.0,21.0,17.286,45020.641,537.921,358.202,366.355,2.426,1.997,,,,,,,,,,,,,,,,,,,208600.0,2.41,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24930,ISR,Asia,Israel,2020-12-25,394391.0,4713.0,3462.714,3186.0,15.0,18.429,45565.147,544.507,400.058,368.088,1.733,2.129,,,,,,,,,,,,,,,,,,,,,,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
